name,hour,continuous,EMERG,LDSHD,DAL
PARKHILL.T2.T2 OUT,82,720,750,780,800
PARKHILL.T2.T2 OUT,83,720,750,780,800
PARKHILL.T2.T2 OUT,84,720,750,780,800
PARKHILL.T2.T2 OUT,85,720,750,780,800
PARKHILL.T2.T2 OUT,86,720,750,780,800
PARKHILL.T2.T2 OUT,87,720,750,780,800
PARKHILL.T2.T2 OUT,88,720,750,780,800
PARKHILL.T2.T2 OUT,89,720,750,780,800
PARKHILL.T2.T2 OUT,90,720,750,780,800
PARKHILL.T2.T2 OUT,91,720,750,780,800
PARKHILL.T2.T2 OUT,92,720,750,780,800
PARKHILL.T2.T2 OUT,93,720,750,780,800
PARKHILL.T2.T2 OUT,94,720,750,780,800
PARKHILL.T2.T2 OUT,95,720,750,780,800
PARKHILL.T2.T2 OUT,96,720,750,780,800
PARKHILL.T2.T2 OUT,97,720,750,780,800
PARKHILL.T2.T2 OUT,98,720,750,780,800
PARKHILL.T2.T2 OUT,99,720,750,780,800
PARKHILL.T2.T2 OUT,100,720,750,780,800
PARKHILL.T2.T2 OUT,101,720,750,780,800
PARKHILL.T2.T2 OUT,102,720,750,780,800
PARKHILL.T2.T2 OUT,103,720,750,780,800
PARKHILL.T2.T2 OUT,104,720,750,780,800
PARKHILL.T2.T2 OUT,105,720,750,780,800
PARKHILL.T2.T2 OUT,106,720,750,780,800
PARKHILL.T2.T2 OUT,107,720,750,780,800
PARKHILL.T2.T2 OUT,108,720,750,780,800
PARKHILL.T2.T2 OUT,109,720,750,780,800
PARKHILL.T2.T2 OUT,110,720,750,780,800
PARKHILL.T2.T2 OUT,111,720,750,780,800
PARKHILL.T2.T2 OUT,112,720,750,780,800
PARKHILL.T2.T2 OUT,113,720,750,780,800
PARKHILL.T2.T2 OUT,114,720,750,780,800
PARKHILL.T2.T2 OUT,115,720,750,780,800
PARKHILL.T2.T2 OUT,116,720,750,780,800
PARKHILL.T2.T2 OUT,117,720,750,780,800
PARKHILL.T2.T2 OUT,118,720,750,780,800
PARKHILL.T2.T2 OUT,119,720,750,780,800
PARKHILL.T2.T2 OUT,120,720,750,780,800
PARKHILL.T2.T2 OUT,121,720,750,780,800
PARKHILL.T2.T2 OUT,122,720,750,780,800
PARKHILL.T2.T2 OUT,123,720,750,780,800
PARKHILL.T2.T2 OUT,124,720,750,780,800
PARKHILL.T2.T2 OUT,125,720,750,780,800
PARKHILL.T2.T2 OUT,126,720,750,780,800
PARKHILL.T2.T2 OUT,127,720,750,780,800
PARKHILL.T2.T2 OUT,128,720,750,780,800
PARKHILL.T2.T2 OUT,129,720,750,780,800
PARKHILL.T2.T2 OUT,130,720,750,780,800
PARKHILL.T2.T2 OUT,131,720,750,780,800
PARKHILL.T2.T2 OUT,132,720,750,780,800
PARKHILL.T2.T2 OUT,133,720,750,780,800
PARKHILL.T2.T2 OUT,134,720,750,780,800
PARKHILL.T2.T2 OUT,135,720,750,780,800
PARKHILL.T2.T2 OUT,136,720,750,780,800
PARKHILL.T2.T2 OUT,137,720,750,780,800
PARKHILL.T2.T2 OUT,138,720,750,780,800
PARKHILL.T2.T2 OUT,139,720,750,780,800
PARKHILL.T2.T2 OUT,140,720,750,780,800
PARKHILL.T2.T2 OUT,141,720,750,780,800
PARKHILL.T2.T2 OUT,142,720,750,780,800
PARKHILL.T2.T2 OUT,143,720,750,780,800
PARKHILL.T2.T2 OUT,144,720,750,780,800
PARKHILL.T2.T2 OUT,145,720,750,780,800
PARKHILL.T2.T2 OUT,146,720,750,780,800
PARKHILL.T2.T2 OUT,147,720,750,780,800
PARKHILL.T2.T2 OUT,148,720,750,780,800
PARKHILL.T2.T2 OUT,149,720,750,780,800
PARKHILL.T2.T2 OUT,150,720,750,780,800
PARKHILL.T2.T2 OUT,151,720,750,780,800
PARKHILL.T2.T2 OUT,152,720,750,780,800
PARKHILL.T2.T2 OUT,153,720,750,780,800
PARKHILL.T2.T2 OUT,154,720,750,780,800
PARKHILL.T2.T2 OUT,155,720,750,780,800
PARKHILL.T2.T2 OUT,156,720,750,780,800
PARKHILL.T2.T2 OUT,157,720,750,780,800
PARKHILL.T2.T2 OUT,158,720,750,780,800
PARKHILL.T2.T2 OUT,159,720,750,780,800
PARKHILL.T2.T2 OUT,160,720,750,780,800
PARKHILL.T2.T2 OUT,161,720,750,780,800
PARKHILL.T2.T2 OUT,162,720,750,780,800
PARKHILL.T2.T2 OUT,163,720,750,780,800
PARKHILL.T2.T2 OUT,164,720,750,780,800
PARKHILL.T2.T2 OUT,165,720,750,780,800
PARKHILL.T2.T2 OUT,166,720,750,780,800
PARKHILL.T2.T2 OUT,167,720,750,780,800
PARKHILL.T2.T2 OUT,168,720,750,780,800
PARKHILL.T2.T2 OUT,169,720,750,780,800
PARKHILL.T2.T2 OUT,170,720,750,780,800
PARKHILL.T2.T2 OUT,171,720,750,780,800
PARKHILL.T2.T2 OUT,172,720,750,780,800
PARKHILL.T2.T2 OUT,173,720,750,780,800
PARKHILL.T2.T2 OUT,174,720,750,780,800
PARKHILL.T2.T2 OUT,175,720,750,780,800
PARKHILL.T2.T2 OUT,176,720,750,780,800
PARKHILL.T2.T2 OUT,177,720,750,780,800
PARKHILL.T2.T2 OUT,178,720,750,780,800
PARKHILL.T2.T2 OUT,179,720,750,780,800
PARKHILL.T2.T2 OUT,180,720,750,780,800
PARKHILL.T2.T2 OUT,181,720,750,780,800
PARKHILL.T2.T2 OUT,182,720,750,780,800
PARKHILL.T2.T2 OUT,183,720,750,780,800
PARKHILL.T2.T2 OUT,184,720,750,780,800
PARKHILL.T2.T2 OUT,185,720,750,780,800
PARKHILL.T2.T2 OUT,186,720,750,780,800
PARKHILL.T2.T2 OUT,187,720,750,780,800
PARKHILL.T2.T2 OUT,188,720,750,780,800
PARKHILL.T2.T2 OUT,189,720,750,780,800
PARKHILL.T2.T2 OUT,190,720,750,780,800
PARKHILL.T2.T2 OUT,191,720,750,780,800
PARKHILL.T2.T2 OUT,192,720,750,780,800
PARKHILL.T2.T2 OUT,193,720,750,780,800
PARKHILL.T2.T2 OUT,194,720,750,780,800
PARKHILL.T2.T2 OUT,195,720,750,780,800
PARKHILL.T2.T2 OUT,196,720,750,780,800
PARKHILL.T2.T2 OUT,197,720,750,780,800
PARKHILL.T2.T2 OUT,198,720,750,780,800
PARKHILL.T2.T2 OUT,199,720,750,780,800
PARKHILL.T2.T2 OUT,200,720,750,780,800
PARKHILL.T2.T2 OUT,201,720,750,780,800
PARKHILL.T2.T2 OUT,202,720,750,780,800
PARKHILL.T2.T2 OUT,203,720,750,780,800
PARKHILL.T2.T2 OUT,204,720,750,780,800
PARKHILL.T2.T2 OUT,205,720,750,780,800
PARKHILL.T2.T2 OUT,206,720,750,780,800
PARKHILL.T2.T2 OUT,207,720,750,780,800
PARKHILL.T2.T2 OUT,208,720,750,780,800
PARKHILL.T2.T2 OUT,209,720,750,780,800
PARKHILL.T2.T2 OUT,210,720,750,780,800
PARKHILL.T2.T2 OUT,211,720,750,780,800
PARKHILL.T2.T2 OUT,212,720,750,780,800
PARKHILL.T2.T2 OUT,213,720,750,780,800
PARKHILL.T2.T2 OUT,214,720,750,780,800
PARKHILL.T2.T2 OUT,215,720,750,780,800
PARKHILL.T2.T2 OUT,216,720,750,780,800
PARKHILL.T2.T2 OUT,217,720,750,780,800
PARKHILL.T2.T2 OUT,218,720,750,780,800
PARKHILL.T2.T2 OUT,219,720,750,780,800
PARKHILL.T2.T2 OUT,220,720,750,780,800
PARKHILL.T2.T2 OUT,221,720,750,780,800
PARKHILL.T2.T2 OUT,222,720,750,780,800
PARKHILL.T2.T2 OUT,223,720,750,780,800
PARKHILL.T2.T2 OUT,224,720,750,780,800
PARKHILL.T2.T2 OUT,225,720,750,780,800
PARKHILL.T2.T2 OUT,226,720,750,780,800
PARKHILL.T2.T2 OUT,227,720,750,780,800
PARKHILL.T2.T2 OUT,228,720,750,780,800
PARKHILL.T2.T2 OUT,229,720,750,780,800
PARKHILL.T2.T2 OUT,230,720,750,780,800
PARKHILL.T2.T2 OUT,231,720,750,780,800
PARKHILL.T2.T2 OUT,232,720,750,780,800
PARKHILL.T2.T2 OUT,233,720,750,780,800
PARKHILL.T2.T2 OUT,234,720,750,780,800
PARKHILL.T2.T2 OUT,235,720,750,780,800
PARKHILL.T2.T2 OUT,236,720,750,780,800
PARKHILL.T2.T2 OUT,237,720,750,780,800
PARKHILL.T2.T2 OUT,238,720,750,780,800
PARKHILL.T2.T2 OUT,239,720,750,780,800
PARKHILL.T2.T2 OUT,240,720,750,780,800
DOUGLAS.T538.1 OUT,1,422,428,445,450
DOUGLAS.T538.1 OUT,2,422,428,445,450
DOUGLAS.T538.1 OUT,3,422,428,445,450
DOUGLAS.T538.1 OUT,4,422,428,445,450
DOUGLAS.T538.1 OUT,5,422,428,445,450
DOUGLAS.T538.1 OUT,6,422,428,445,450
DOUGLAS.T538.1 OUT,7,422,428,445,450
DOUGLAS.T538.1 OUT,8,422,428,445,450
DOUGLAS.T538.1 OUT,9,422,428,445,450
DOUGLAS.T538.1 OUT,10,422,428,445,450
DOUGLAS.T538.1 OUT,11,422,428,445,450
DOUGLAS.T538.1 OUT,12,422,428,445,450
DOUGLAS.T538.1 OUT,13,422,428,445,450
DOUGLAS.T538.1 OUT,14,422,428,445,450
DOUGLAS.T538.1 OUT,15,422,428,445,450
DOUGLAS.T538.1 OUT,16,422,428,445,450
DOUGLAS.T538.1 OUT,17,422,428,445,450
DOUGLAS.T538.1 OUT,18,422,428,445,450
DOUGLAS.T538.1 OUT,19,422,428,445,450
DOUGLAS.T538.1 OUT,20,422,428,445,450
DOUGLAS.T538.1 OUT,21,422,428,445,450
DOUGLAS.T538.1 OUT,22,422,428,445,450
DOUGLAS.T538.1 OUT,23,422,428,445,450
DOUGLAS.T538.1 OUT,24,422,428,445,450
DOUGLAS.T538.1 OUT,25,422,428,445,450
DOUGLAS.T538.1 OUT,26,422,428,445,450
DOUGLAS.T538.1 OUT,27,422,428,445,450
DOUGLAS.T538.1 OUT,28,422,428,445,450
DOUGLAS.T538.1 OUT,29,422,428,445,450
DOUGLAS.T538.1 OUT,30,422,428,445,450
DOUGLAS.T538.1 OUT,31,422,428,445,450
DOUGLAS.T538.1 OUT,32,422,428,445,450
DOUGLAS.T538.1 OUT,33,422,428,445,450
DOUGLAS.T538.1 OUT,34,422,428,445,450
DOUGLAS.T538.1 OUT,35,422,428,445,450
DOUGLAS.T538.1 OUT,36,422,428,445,450
DOUGLAS.T538.1 OUT,37,422,428,445,450
DOUGLAS.T538.1 OUT,38,422,428,445,450
DOUGLAS.T538.1 OUT,39,422,428,445,450
DOUGLAS.T538.1 OUT,40,422,428,445,450
DOUGLAS.T538.1 OUT,41,422,428,445,450
DOUGLAS.T538.1 OUT,42,422,428,445,450
DOUGLAS.T538.1 OUT,43,422,428,445,450
DOUGLAS.T538.1 OUT,44,422,428,445,450
DOUGLAS.T538.1 OUT,45,422,428,445,450
DOUGLAS.T538.1 OUT,46,422,428,445,450
DOUGLAS.T538.1 OUT,47,422,428,445,450
DOUGLAS.T538.1 OUT,48,422,428,445,450
DOUGLAS.T538.1 OUT,49,422,428,445,450
DOUGLAS.T538.1 OUT,50,422,428,445,450
DOUGLAS.T538.1 OUT,51,422,428,445,450
DOUGLAS.T538.1 OUT,52,422,428,445,450
DOUGLAS.T538.1 OUT,53,422,428,445,450
DOUGLAS.T538.1 OUT,54,422,428,445,450
DOUGLAS.T538.1 OUT,55,422,428,445,450
DOUGLAS.T538.1 OUT,56,422,428,445,450
DOUGLAS.T538.1 OUT,57,422,428,445,450
DOUGLAS.T538.1 OUT,58,422,428,445,450
DOUGLAS.T538.1 OUT,59,422,428,445,450
DOUGLAS.T538.1 OUT,60,422,428,445,450
DOUGLAS.T538.1 OUT,61,422,428,445,450
DOUGLAS.T538.1 OUT,62,422,428,445,450
DOUGLAS.T538.1 OUT,63,422,428,445,450
DOUGLAS.T538.1 OUT,64,422,428,445,450
DOUGLAS.T538.1 OUT,65,422,428,445,450
DOUGLAS.T538.1 OUT,66,422,428,445,450
DOUGLAS.T538.1 OUT,67,422,428,445,450
DOUGLAS.T538.1 OUT,68,422,428,445,450
DOUGLAS.T538.1 OUT,69,422,428,445,450
DOUGLAS.T538.1 OUT,70,422,428,445,450
DOUGLAS.T538.1 OUT,71,422,428,445,450
DOUGLAS.T538.1 OUT,72,422,428,445,450
DOUGLAS.T538.1 OUT,73,422,428,445,450
DOUGLAS.T538.1 OUT,74,422,428,445,450
DOUGLAS.T538.1 OUT,75,422,428,445,450
DOUGLAS.T538.1 OUT,76,422,428,445,450
DOUGLAS.T538.1 OUT,77,422,428,445,450
DOUGLAS.T538.1 OUT,78,422,428,445,450
DOUGLAS.T538.1 OUT,79,422,428,445,450
DOUGLAS.T538.1 OUT,80,422,428,445,450
DOUGLAS.T538.1 OUT,81,422,428,445,450
DOUGLAS.T538.1 OUT,82,422,428,445,450
DOUGLAS.T538.1 OUT,83,422,428,445,450
DOUGLAS.T538.1 OUT,84,422,428,445,450
DOUGLAS.T538.1 OUT,85,422,428,445,450
DOUGLAS.T538.1 OUT,86,422,428,445,450
DOUGLAS.T538.1 OUT,87,422,428,445,450
DOUGLAS.T538.1 OUT,88,422,428,445,450
DOUGLAS.T538.1 OUT,89,422,428,445,450
DOUGLAS.T538.1 OUT,90,422,428,445,450
DOUGLAS.T538.1 OUT,91,422,428,445,450
DOUGLAS.T538.1 OUT,92,422,428,445,450
DOUGLAS.T538.1 OUT,93,422,428,445,450
DOUGLAS.T538.1 OUT,94,422,428,445,450
DOUGLAS.T538.1 OUT,95,422,428,445,450
DOUGLAS.T538.1 OUT,96,422,428,445,450
DOUGLAS.T538.1 OUT,97,422,428,445,450
DOUGLAS.T538.1 OUT,98,422,428,445,450
DOUGLAS.T538.1 OUT,99,422,428,445,450
DOUGLAS.T538.1 OUT,100,422,428,445,450
DOUGLAS.T538.1 OUT,101,422,428,445,450
DOUGLAS.T538.1 OUT,102,422,428,445,450
DOUGLAS.T538.1 OUT,103,422,428,445,450
DOUGLAS.T538.1 OUT,104,422,428,445,450
DOUGLAS.T538.1 OUT,105,422,428,445,450
DOUGLAS.T538.1 OUT,106,422,428,445,450
DOUGLAS.T538.1 OUT,107,422,428,445,450
DOUGLAS.T538.1 OUT,108,422,428,445,450
DOUGLAS.T538.1 OUT,109,422,428,445,450
DOUGLAS.T538.1 OUT,110,422,428,445,450
DOUGLAS.T538.1 OUT,111,422,428,445,450
DOUGLAS.T538.1 OUT,112,422,428,445,450
DOUGLAS.T538.1 OUT,113,422,428,445,450
DOUGLAS.T538.1 OUT,114,422,428,445,450
DOUGLAS.T538.1 OUT,115,422,428,445,450
DOUGLAS.T538.1 OUT,116,422,428,445,450
DOUGLAS.T538.1 OUT,117,422,428,445,450
DOUGLAS.T538.1 OUT,118,422,428,445,450
DOUGLAS.T538.1 OUT,119,422,428,445,450
DOUGLAS.T538.1 OUT,120,422,428,445,450
DOUGLAS.T538.1 OUT,121,422,428,445,450
DOUGLAS.T538.1 OUT,122,422,428,445,450
DOUGLAS.T538.1 OUT,123,422,428,445,450
DOUGLAS.T538.1 OUT,124,422,428,445,450
DOUGLAS.T538.1 OUT,125,422,428,445,450
DOUGLAS.T538.1 OUT,126,422,428,445,450
DOUGLAS.T538.1 OUT,127,422,428,445,450
DOUGLAS.T538.1 OUT,128,422,428,445,450
DOUGLAS.T538.1 OUT,129,422,428,445,450
DOUGLAS.T538.1 OUT,130,422,428,445,450
DOUGLAS.T538.1 OUT,131,422,428,445,450
DOUGLAS.T538.1 OUT,132,422,428,445,450
DOUGLAS.T538.1 OUT,133,422,428,445,450
DOUGLAS.T538.1 OUT,134,422,428,445,450
DOUGLAS.T538.1 OUT,135,422,428,445,450
DOUGLAS.T538.1 OUT,136,422,428,445,450
DOUGLAS.T538.1 OUT,137,422,428,445,450
DOUGLAS.T538.1 OUT,138,422,428,445,450
DOUGLAS.T538.1 OUT,139,422,428,445,450
DOUGLAS.T538.1 OUT,140,422,428,445,450
DOUGLAS.T538.1 OUT,141,422,428,445,450
DOUGLAS.T538.1 OUT,142,422,428,445,450
DOUGLAS.T538.1 OUT,143,422,428,445,450
DOUGLAS.T538.1 OUT,144,422,428,445,450
DOUGLAS.T538.1 OUT,145,422,428,445,450
DOUGLAS.T538.1 OUT,146,422,428,445,450
DOUGLAS.T538.1 OUT,147,422,428,445,450
DOUGLAS.T538.1 OUT,148,422,428,445,450
DOUGLAS.T538.1 OUT,149,422,428,445,450
DOUGLAS.T538.1 OUT,150,422,428,445,450
DOUGLAS.T538.1 OUT,151,422,428,445,450
DOUGLAS.T538.1 OUT,152,422,428,445,450
DOUGLAS.T538.1 OUT,153,422,428,445,450
DOUGLAS.T538.1 OUT,154,422,428,445,450
DOUGLAS.T538.1 OUT,155,422,428,445,450
DOUGLAS.T538.1 OUT,156,422,428,445,450
DOUGLAS.T538.1 OUT,157,422,428,445,450
DOUGLAS.T538.1 OUT,158,422,428,445,450
DOUGLAS.T538.1 OUT,159,422,428,445,450
DOUGLAS.T538.1 OUT,160,422,428,445,450
DOUGLAS.T538.1 OUT,161,422,428,445,450
DOUGLAS.T538.1 OUT,162,422,428,445,450
DOUGLAS.T538.1 OUT,163,422,428,445,450
DOUGLAS.T538.1 OUT,164,422,428,445,450
DOUGLAS.T538.1 OUT,165,422,428,445,450
DOUGLAS.T538.1 OUT,166,422,428,445,450
DOUGLAS.T538.1 OUT,167,422,428,445,450
DOUGLAS.T538.1 OUT,168,422,428,445,450
DOUGLAS.T538.1 OUT,169,422,428,445,450
DOUGLAS.T538.1 OUT,170,422,428,445,450
DOUGLAS.T538.1 OUT,171,422,428,445,450
DOUGLAS.T538.1 OUT,172,422,428,445,450
DOUGLAS.T538.1 OUT,173,422,428,445,450
DOUGLAS.T538.1 OUT,174,422,428,445,450
DOUGLAS.T538.1 OUT,175,422,428,445,450
DOUGLAS.T538.1 OUT,176,422,428,445,450
DOUGLAS.T538.1 OUT,177,422,428,445,450
DOUGLAS.T538.1 OUT,178,422,428,445,450
DOUGLAS.T538.1 OUT,179,422,428,445,450
DOUGLAS.T538.1 OUT,180,422,428,445,450
DOUGLAS.T538.1 OUT,181,422,428,445,450
DOUGLAS.T538.1 OUT,182,422,428,445,450
DOUGLAS.T538.1 OUT,183,422,428,445,450
DOUGLAS.T538.1 OUT,184,422,428,445,450
DOUGLAS.T538.1 OUT,185,422,428,445,450
DOUGLAS.T538.1 OUT,186,422,428,445,450
DOUGLAS.T538.1 OUT,187,422,428,445,450
DOUGLAS.T538.1 OUT,188,422,428,445,450
DOUGLAS.T538.1 OUT,189,422,428,445,450
DOUGLAS.T538.1 OUT,190,422,428,445,450
DOUGLAS.T538.1 OUT,191,422,428,445,450
DOUGLAS.T538.1 OUT,192,422,428,445,450
DOUGLAS.T538.1 OUT,193,422,428,445,450
DOUGLAS.T538.1 OUT,194,422,428,445,450
DOUGLAS.T538.1 OUT,195,422,428,445,450
DOUGLAS.T538.1 OUT,196,422,428,445,450
DOUGLAS.T538.1 OUT,197,422,428,445,450
DOUGLAS.T538.1 OUT,198,422,428,445,450
DOUGLAS.T538.1 OUT,199,422,428,445,450
DOUGLAS.T538.1 OUT,200,422,428,445,450
DOUGLAS.T538.1 OUT,201,422,428,445,450
DOUGLAS.T538.1 OUT,202,422,428,445,450
DOUGLAS.T538.1 OUT,203,422,428,445,450
DOUGLAS.T538.1 OUT,204,422,428,445,450
DOUGLAS.T538.1 OUT,205,422,428,445,450
DOUGLAS.T538.1 OUT,206,422,428,445,450
DOUGLAS.T538.1 OUT,207,422,428,445,450
DOUGLAS.T538.1 OUT,208,422,428,445,450
DOUGLAS.T538.1 OUT,209,422,428,445,450
DOUGLAS.T538.1 OUT,210,422,428,445,450
DOUGLAS.T538.1 OUT,211,422,428,445,450
DOUGLAS.T538.1 OUT,212,422,428,445,450
DOUGLAS.T538.1 OUT,213,422,428,445,450
DOUGLAS.T538.1 OUT,214,422,428,445,450
DOUGLAS.T538.1 OUT,215,422,428,445,450
DOUGLAS.T538.1 OUT,216,422,428,445,450
DOUGLAS.T538.1 OUT,217,422,428,445,450
DOUGLAS.T538.1 OUT,218,422,428,445,450
DOUGLAS.T538.1 OUT,219,422,428,445,450
DOUGLAS.T538.1 OUT,220,422,428,445,450
DOUGLAS.T538.1 OUT,221,422,428,445,450
DOUGLAS.T538.1 OUT,222,422,428,445,450
DOUGLAS.T538.1 OUT,223,422,428,445,450
DOUGLAS.T538.1 OUT,224,422,428,445,450
DOUGLAS.T538.1 OUT,225,422,428,445,450
DOUGLAS.T538.1 OUT,226,422,428,445,450
DOUGLAS.T538.1 OUT,227,422,428,445,450
DOUGLAS.T538.1 OUT,228,422,428,445,450
DOUGLAS.T538.1 OUT,229,422,428,445,450
DOUGLAS.T538.1 OUT,230,422,428,445,450
DOUGLAS.T538.1 OUT,231,422,428,445,450
DOUGLAS.T538.1 OUT,232,422,428,445,450
DOUGLAS.T538.1 OUT,233,422,428,445,450
DOUGLAS.T538.1 OUT,234,422,428,445,450
DOUGLAS.T538.1 OUT,235,422,428,445,450
DOUGLAS.T538.1 OUT,236,422,428,445,450
DOUGLAS.T538.1 OUT,237,422,428,445,450
DOUGLAS.T538.1 OUT,238,422,428,445,450
DOUGLAS.T538.1 OUT,239,422,428,445,450
DOUGLAS.T538.1 OUT,240,422,428,445,450
NANTCOKE.G1.G1,1,1100,1200,1300,1500
NANTCOKE.G1.G1,2,1100,1200,1300,1500
NANTCOKE.G1.G1,3,1100,1200,1300,1500
NANTCOKE.G1.G1,4,1100,1200,1300,1500
NANTCOKE.G1.G1,5,1100,1200,1300,1500
NANTCOKE.G1.G1,6,1100,1200,1300,1500
NANTCOKE.G1.G1,7,1100,1200,1300,1500
NANTCOKE.G1.G1,8,1100,1200,1300,1500
NANTCOKE.G1.G1,9,1100,1200,1300,1500
NANTCOKE.G1.G1,10,1100,1200,1300,1500
NANTCOKE.G1.G1,11,1100,1200,1300,1500
NANTCOKE.G1.G1,12,1100,1200,1300,1500
NANTCOKE.G1.G1,13,1100,1200,1300,1500
NANTCOKE.G1.G1,14,1100,1200,1300,1500
NANTCOKE.G1.G1,15,1100,1200,1300,1500
NANTCOKE.G1.G1,16,1100,1200,1300,1500
NANTCOKE.G1.G1,17,1100,1200,1300,1500
NANTCOKE.G1.G1,18,1100,1200,1300,1500
NANTCOKE.G1.G1,19,1100,1200,1300,1500
NANTCOKE.G1.G1,20,1100,1200,1300,1500
NANTCOKE.G1.G1,21,1100,1200,1300,1500
NANTCOKE.G1.G1,22,1100,1200,1300,1500
NANTCOKE.G1.G1,23,1100,1200,1300,1500
NANTCOKE.G1.G1,24,1100,1200,1300,1500
NANTCOKE.G1.G1,25,1100,1200,1300,1500
NANTCOKE.G1.G1,26,1100,1200,1300,1500
NANTCOKE.G1.G1,27,1100,1200,1300,1500
NANTCOKE.G1.G1,28,1100,1200,1300,1500
NANTCOKE.G1.G1,29,1100,1200,1300,1500
NANTCOKE.G1.G1,30,1100,1200,1300,1500
NANTCOKE.G1.G1,31,1100,1200,1300,1500
NANTCOKE.G1.G1,32,1100,1200,1300,1500
NANTCOKE.G1.G1,33,1100,1200,1300,1500
NANTCOKE.G1.G1,34,1100,1200,1300,1500
NANTCOKE.G1.G1,35,1100,1200,1300,1500
NANTCOKE.G1.G1,36,1100,1200,1300,1500
NANTCOKE.G1.G1,37,1100,1200,1300,1500
NANTCOKE.G1.G1,38,1100,1200,1300,1500
NANTCOKE.G1.G1,39,1100,1200,1300,1500
NANTCOKE.G1.G1,40,1100,1200,1300,1500
NANTCOKE.G1.G1,41,1100,1200,1300,1500
NANTCOKE.G1.G1,42,1100,1200,1300,1500
NANTCOKE.G1.G1,43,1100,1200,1300,1500
NANTCOKE.G1.G1,44,1100,1200,1300,1500
NANTCOKE.G1.G1,45,1100,1200,1300,1500
NANTCOKE.G1.G1,46,1100,1200,1300,1500
NANTCOKE.G1.G1,47,1100,1200,1300,1500
NANTCOKE.G1.G1,48,1100,1200,1300,1500
NANTCOKE.G1.G1,49,1100,1200,1300,1500
NANTCOKE.G1.G1,50,1100,1200,1300,1500
NANTCOKE.G1.G1,51,1100,1200,1300,1500
NANTCOKE.G1.G1,52,1100,1200,1300,1500
NANTCOKE.G1.G1,53,1100,1200,1300,1500
NANTCOKE.G1.G1,54,1100,1200,1300,1500
NANTCOKE.G1.G1,55,1100,1200,1300,1500
NANTCOKE.G1.G1,56,1100,1200,1300,1500
NANTCOKE.G1.G1,57,1100,1200,1300,1500
NANTCOKE.G1.G1,58,1100,1200,1300,1500
NANTCOKE.G1.G1,59,1100,1200,1300,1500
NANTCOKE.G1.G1,60,1100,1200,1300,1500
NANTCOKE.G1.G1,61,1100,1200,1300,1500
NANTCOKE.G1.G1,62,1100,1200,1300,1500
NANTCOKE.G1.G1,63,1100,1200,1300,1500
NANTCOKE.G1.G1,64,1100,1200,1300,1500
NANTCOKE.G1.G1,65,1100,1200,1300,1500
NANTCOKE.G1.G1,66,1100,1200,1300,1500
NANTCOKE.G1.G1,67,1100,1200,1300,1500
NANTCOKE.G1.G1,68,1100,1200,1300,1500
NANTCOKE.G1.G1,69,1100,1200,1300,1500
NANTCOKE.G1.G1,70,1100,1200,1300,1500
NANTCOKE.G1.G1,71,1100,1200,1300,1500
NANTCOKE.G1.G1,72,1100,1200,1300,1500
NANTCOKE.G1.G1,73,1100,1200,1300,1500
NANTCOKE.G1.G1,74,1100,1200,1300,1500
NANTCOKE.G1.G1,75,1100,1200,1300,1500
NANTCOKE.G1.G1,76,1100,1200,1300,1500
NANTCOKE.G1.G1,77,1100,1200,1300,1500
NANTCOKE.G1.G1,78,1100,1200,1300,1500
NANTCOKE.G1.G1,79,1100,1200,1300,1500
NANTCOKE.G1.G1,80,1100,1200,1300,1500
NANTCOKE.G1.G1,81,1100,1200,1300,1500
NANTCOKE.G1.G1,82,1100,1200,1300,1500
NANTCOKE.G1.G1,83,1100,1200,1300,1500
NANTCOKE.G1.G1,84,1100,1200,1300,1500
NANTCOKE.G1.G1,85,1100,1200,1300,1500
NANTCOKE.G1.G1,86,1100,1200,1300,1500
NANTCOKE.G1.G1,87,1100,1200,1300,1500
NANTCOKE.G1.G1,88,1100,1200,1300,1500
NANTCOKE.G1.G1,89,1100,1200,1300,1500
NANTCOKE.G1.G1,90,1100,1200,1300,1500
NANTCOKE.G1.G1,91,1100,1200,1300,1500
NANTCOKE.G1.G1,92,1100,1200,1300,1500
NANTCOKE.G1.G1,93,1100,1200,1300,1500
NANTCOKE.G1.G1,94,1100,1200,1300,1500
NANTCOKE.G1.G1,95,1100,1200,1300,1500
NANTCOKE.G1.G1,96,1100,1200,1300,1500
NANTCOKE.G1.G1,97,1100,1200,1300,1500
NANTCOKE.G1.G1,98,1100,1200,1300,1500
NANTCOKE.G1.G1,99,1100,1200,1300,1500
NANTCOKE.G1.G1,100,1100,1200,1300,1500
NANTCOKE.G1.G1,101,1100,1200,1300,1500
NANTCOKE.G1.G1,102,1100,1200,1300,1500
NANTCOKE.G1.G1,103,1100,1200,1300,1500
NANTCOKE.G1.G1,104,1100,1200,1300,1500
NANTCOKE.G1.G1,105,1100,1200,1300,1500
NANTCOKE.G1.G1,106,1100,1200,1300,1500
NANTCOKE.G1.G1,107,1100,1200,1300,1500
NANTCOKE.G1.G1,108,1100,1200,1300,1500
NANTCOKE.G1.G1,109,1100,1200,1300,1500
NANTCOKE.G1.G1,110,1100,1200,1300,1500
NANTCOKE.G1.G1,111,1100,1200,1300,1500
NANTCOKE.G1.G1,112,1100,1200,1300,1500
NANTCOKE.G1.G1,113,1100,1200,1300,1500
NANTCOKE.G1.G1,114,1100,1200,1300,1500
